zillow_region_id,region_name,state_name,date,rent
394539,"Dover, DE",DE,2023-10-01,1612.3
394539,"Dover, DE",DE,2023-11-01,1614.75
394539,"Dover, DE",DE,2023-12-01,1626.09
394539,"Dover, DE",DE,2024-01-01,1632.21
394539,"Dover, DE",DE,2024-02-01,1639.96
394539,"Dover, DE",DE,2024-03-01,1650.68
394539,"Dover, DE",DE,2024-04-01,1656.7
394539,"Dover, DE",DE,2024-05-01,1658.05
394539,"Dover, DE",DE,2024-06-01,1655.91
394539,"Dover, DE",DE,2024-07-01,1650.43
394539,"Dover, DE",DE,2024-08-01,1644.03
394539,"Dover, DE",DE,2024-09-01,1651.6
394539,"Dover, DE",DE,2024-10-01,1658.46
394539,"Dover, DE",DE,2024-11-01,1667.77
394539,"Dover, DE",DE,2024-12-01,1663.3
394539,"Dover, DE",DE,2025-01-01,1673.15
394539,"Dover, DE",DE,2025-02-01,1689.66
394539,"Dover, DE",DE,2025-03-01,1705.86
394539,"Dover, DE",DE,2025-04-01,1697.72
394539,"Dover, DE",DE,2025-05-01,1694.69
394539,"Dover, DE",DE,2025-06-01,1697.3
394539,"Dover, DE",DE,2025-07-01,1710.1
394539,"Dover, DE",DE,2025-08-01,1704.09
394539,"Dover, DE",DE,2025-09-01,1711.92
394539,"Dover, DE",DE,2025-10-01,1719.14
394539,"Dover, DE",DE,2025-11-01,1731.32
394539,"Dover, DE",DE,2025-12-01,1717.83
394539,"Dover, DE",DE,2026-01-01,1726.88
394539,"Dover, DE",DE,2026-02-01,1731.14
394539,"Dover, DE",DE,2026-03-01,1751.0
394539,"Dover, DE",DE,2026-04-01,1747.58
394539,"Dover, DE",DE,2026-05-01,1753.98
394539,"Dover, DE",DE,2026-06-01,1743.54
394539,"Dover, DE",DE,2026-07-01,1742.15
394540,"Dublin, GA",GA,2024-07-01,973.27
394540,"Dublin, GA",GA,2024-08-01,968.99
394540,"Dublin, GA",GA,2024-09-01,987.92
394540,"Dublin, GA",GA,2024-10-01,1037.71
394540,"Dublin, GA",GA,2024-11-01,1082.87
394540,"Dublin, GA",GA,2024-12-01,1083.23
394540,"Dublin, GA",GA,2025-01-01,1054.02
394540,"Dublin, GA",GA,2025-02-01,1043.11
394540,"Dublin, GA",GA,2025-03-01,1069.0
394540,"Dublin, GA",GA,2025-04-01,1060.8
394540,"Dublin, GA",GA,2025-05-01,1050.55
394540,"Dublin, GA",GA,2025-06-01,1039.28
394540,"Dublin, GA",GA,2025-07-01,1051.19
394540,"Dublin, GA",GA,2025-08-01,1067.07
394540,"Dublin, GA",GA,2025-09-01,1061.34
394540,"Dublin, GA",GA,2025-10-01,1060.53
394540,"Dublin, GA",GA,2025-11-01,1066.54
394540,"Dublin, GA",GA,2025-12-01,1081.26
394540,"Dublin, GA",GA,2026-01-01,1094.0
394540,"Dublin, GA",GA,2026-02-01,1096.28
394540,"Dublin, GA",GA,2026-04-01,1107.54
394540,"Dublin, GA",GA,2026-05-01,1084.38
394540,"Dublin, GA",GA,2026-06-01,1108.93
394540,"Dublin, GA",GA,2026-07-01,1118.28
394541,"DuBois, PA",PA,2026-06-01,1095.87
394541,"DuBois, PA",PA,2026-07-01,1087.08
394542,"Dubuque, IA",IA,2021-12-01,820.54
394542,"Dubuque, IA",IA,2022-01-01,828.84
394542,"Dubuque, IA",IA,2022-02-01,845.68
394542,"Dubuque, IA",IA,2022-03-01,856.48
394542,"Dubuque, IA",IA,2022-04-01,857.36
394542,"Dubuque, IA",IA,2022-05-01,854.26
394542,"Dubuque, IA",IA,2022-06-01,876.31
394542,"Dubuque, IA",IA,2022-07-01,881.79
394542,"Dubuque, IA",IA,2022-08-01,887.16
394542,"Dubuque, IA",IA,2022-09-01,882.91
394542,"Dubuque, IA",IA,2022-10-01,882.86
394542,"Dubuque, IA",IA,2022-11-01,885.73
394542,"Dubuque, IA",IA,2022-12-01,878.85
394542,"Dubuque, IA",IA,2023-01-01,894.46
394542,"Dubuque, IA",IA,2023-02-01,895.26
394542,"Dubuque, IA",IA,2023-03-01,910.04
394542,"Dubuque, IA",IA,2023-04-01,934.63
394542,"Dubuque, IA",IA,2023-05-01,960.01
394542,"Dubuque, IA",IA,2023-06-01,953.89
394542,"Dubuque, IA",IA,2023-07-01,937.61
394542,"Dubuque, IA",IA,2023-08-01,934.82
394542,"Dubuque, IA",IA,2023-09-01,956.23
394542,"Dubuque, IA",IA,2023-10-01,952.75
394542,"Dubuque, IA",IA,2023-11-01,962.36
394542,"Dubuque, IA",IA,2023-12-01,961.87
394542,"Dubuque, IA",IA,2024-01-01,979.6
394542,"Dubuque, IA",IA,2024-02-01,983.25
394542,"Dubuque, IA",IA,2024-03-01,991.45
394542,"Dubuque, IA",IA,2024-04-01,995.69
394542,"Dubuque, IA",IA,2024-05-01,1002.78
394542,"Dubuque, IA",IA,2024-06-01,1001.55
394542,"Dubuque, IA",IA,2024-07-01,984.61
394542,"Dubuque, IA",IA,2024-08-01,980.01
394542,"Dubuque, IA",IA,2024-09-01,977.15
394542,"Dubuque, IA",IA,2024-10-01,996.56
394542,"Dubuque, IA",IA,2024-11-01,1001.39
394542,"Dubuque, IA",IA,2024-12-01,1011.97
394542,"Dubuque, IA",IA,2025-01-01,1005.21
394542,"Dubuque, IA",IA,2025-02-01,1006.36
394542,"Dubuque, IA",IA,2025-03-01,1010.88
394542,"Dubuque, IA",IA,2025-04-01,1030.31
394542,"Dubuque, IA",IA,2025-05-01,1045.6
394542,"Dubuque, IA",IA,2025-06-01,1052.39
394542,"Dubuque, IA",IA,2025-07-01,1047.03
394542,"Dubuque, IA",IA,2025-08-01,1055.39
394542,"Dubuque, IA",IA,2025-09-01,1049.62
394542,"Dubuque, IA",IA,2025-10-01,1033.12
394542,"Dubuque, IA",IA,2025-11-01,1013.67
394542,"Dubuque, IA",IA,2025-12-01,1015.25
394542,"Dubuque, IA",IA,2026-01-01,1031.86
394542,"Dubuque, IA",IA,2026-02-01,1051.55
394542,"Dubuque, IA",IA,2026-03-01,1061.15
394542,"Dubuque, IA",IA,2026-04-01,1075.36
394542,"Dubuque, IA",IA,2026-05-01,1083.07
394542,"Dubuque, IA",IA,2026-06-01,1087.07
394542,"Dubuque, IA",IA,2026-07-01,1088.31
394543,"Duluth, MN",MN,2015-09-01,865.17
394543,"Duluth, MN",MN,2015-10-01,880.12
394543,"Duluth, MN",MN,2015-11-01,875.82
394543,"Duluth, MN",MN,2015-12-01,870.61
394543,"Duluth, MN",MN,2016-01-01,858.63
394543,"Duluth, MN",MN,2016-02-01,856.1
394543,"Duluth, MN",MN,2016-03-01,858.21
394543,"Duluth, MN",MN,2016-04-01,862.28
394543,"Duluth, MN",MN,2016-05-01,853.42
394543,"Duluth, MN",MN,2016-06-01,864.64
394543,"Duluth, MN",MN,2016-07-01,880.6
394543,"Duluth, MN",MN,2016-08-01,898.47
394543,"Duluth, MN",MN,2016-09-01,893.94
394543,"Duluth, MN",MN,2016-10-01,885.19
394543,"Duluth, MN",MN,2016-11-01,882.07
394543,"Duluth, MN",MN,2016-12-01,887.38
394543,"Duluth, MN",MN,2017-01-01,884.82
394543,"Duluth, MN",MN,2017-02-01,886.32
394543,"Duluth, MN",MN,2017-03-01,882.21
394543,"Duluth, MN",MN,2017-04-01,881.5
394543,"Duluth, MN",MN,2017-05-01,880.32
394543,"Duluth, MN",MN,2017-06-01,882.51
394543,"Duluth, MN",MN,2017-07-01,887.42
394543,"Duluth, MN",MN,2017-08-01,891.3
394543,"Duluth, MN",MN,2017-09-01,890.12
394543,"Duluth, MN",MN,2017-10-01,885.73
394543,"Duluth, MN",MN,2017-11-01,890.69
394543,"Duluth, MN",MN,2017-12-01,894.6
394543,"Duluth, MN",MN,2018-01-01,903.81
394543,"Duluth, MN",MN,2018-02-01,903.67
394543,"Duluth, MN",MN,2018-03-01,903.48
394543,"Duluth, MN",MN,2018-04-01,903.13
394543,"Duluth, MN",MN,2018-05-01,908.93
394543,"Duluth, MN",MN,2018-06-01,910.74
394543,"Duluth, MN",MN,2018-07-01,911.01
394543,"Duluth, MN",MN,2018-08-01,908.7
394543,"Duluth, MN",MN,2018-09-01,903.84
394543,"Duluth, MN",MN,2018-10-01,904.95
394543,"Duluth, MN",MN,2018-11-01,906.51
394543,"Duluth, MN",MN,2018-12-01,916.9
394543,"Duluth, MN",MN,2019-01-01,920.42
394543,"Duluth, MN",MN,2019-02-01,921.87
394543,"Duluth, MN",MN,2019-03-01,919.03
394543,"Duluth, MN",MN,2019-04-01,922.43
394543,"Duluth, MN",MN,2019-05-01,924.53
394543,"Duluth, MN",MN,2019-06-01,933.05
394543,"Duluth, MN",MN,2019-07-01,932.88
394543,"Duluth, MN",MN,2019-08-01,934.93
394543,"Duluth, MN",MN,2019-09-01,918.91
394543,"Duluth, MN",MN,2019-10-01,922.52
394543,"Duluth, MN",MN,2019-11-01,930.68
394543,"Duluth, MN",MN,2019-12-01,952.67
394543,"Duluth, MN",MN,2020-01-01,951.27
394543,"Duluth, MN",MN,2020-02-01,947.24
394543,"Duluth, MN",MN,2020-03-01,941.31
394543,"Duluth, MN",MN,2020-04-01,946.06
394543,"Duluth, MN",MN,2020-05-01,950.72
394543,"Duluth, MN",MN,2020-06-01,959.27
394543,"Duluth, MN",MN,2020-07-01,977.04
394543,"Duluth, MN",MN,2020-08-01,978.1
394543,"Duluth, MN",MN,2020-09-01,999.52
394543,"Duluth, MN",MN,2020-10-01,991.84
394543,"Duluth, MN",MN,2020-11-01,1006.12
394543,"Duluth, MN",MN,2020-12-01,991.57
394543,"Duluth, MN",MN,2021-01-01,1003.71
394543,"Duluth, MN",MN,2021-02-01,1001.0
394543,"Duluth, MN",MN,2021-03-01,1007.88
394543,"Duluth, MN",MN,2021-04-01,1004.26
394543,"Duluth, MN",MN,2021-05-01,1013.21
394543,"Duluth, MN",MN,2021-06-01,1026.02
394543,"Duluth, MN",MN,2021-07-01,1043.25
394543,"Duluth, MN",MN,2021-08-01,1047.2
394543,"Duluth, MN",MN,2021-09-01,1048.16
394543,"Duluth, MN",MN,2021-10-01,1051.86
394543,"Duluth, MN",MN,2021-11-01,1060.94
394543,"Duluth, MN",MN,2021-12-01,1075.24
394543,"Duluth, MN",MN,2022-01-01,1077.88
394543,"Duluth, MN",MN,2022-02-01,1089.44
394543,"Duluth, MN",MN,2022-03-01,1082.94
394543,"Duluth, MN",MN,2022-04-01,1089.05
394543,"Duluth, MN",MN,2022-05-01,1091.01
394543,"Duluth, MN",MN,2022-06-01,1101.43
394543,"Duluth, MN",MN,2022-07-01,1111.54
394543,"Duluth, MN",MN,2022-08-01,1122.54
394543,"Duluth, MN",MN,2022-09-01,1133.48
394543,"Duluth, MN",MN,2022-10-01,1136.65
394543,"Duluth, MN",MN,2022-11-01,1150.73
394543,"Duluth, MN",MN,2022-12-01,1151.76
394543,"Duluth, MN",MN,2023-01-01,1165.09
394543,"Duluth, MN",MN,2023-02-01,1165.38
394543,"Duluth, MN",MN,2023-03-01,1179.73
394543,"Duluth, MN",MN,2023-04-01,1180.82
394543,"Duluth, MN",MN,2023-05-01,1179.65
394543,"Duluth, MN",MN,2023-06-01,1181.66
394543,"Duluth, MN",MN,2023-07-01,1183.28
394543,"Duluth, MN",MN,2023-08-01,1189.53
394543,"Duluth, MN",MN,2023-09-01,1188.41
394543,"Duluth, MN",MN,2023-10-01,1191.25
394543,"Duluth, MN",MN,2023-11-01,1199.36
394543,"Duluth, MN",MN,2023-12-01,1203.48
394543,"Duluth, MN",MN,2024-01-01,1202.67
394543,"Duluth, MN",MN,2024-02-01,1203.69
394543,"Duluth, MN",MN,2024-03-01,1211.81
394543,"Duluth, MN",MN,2024-04-01,1226.93
394543,"Duluth, MN",MN,2024-05-01,1228.11
394543,"Duluth, MN",MN,2024-06-01,1235.45
394543,"Duluth, MN",MN,2024-07-01,1243.06
394543,"Duluth, MN",MN,2024-08-01,1245.57
394543,"Duluth, MN",MN,2024-09-01,1240.84
394543,"Duluth, MN",MN,2024-10-01,1227.61
394543,"Duluth, MN",MN,2024-11-01,1230.61
394543,"Duluth, MN",MN,2024-12-01,1240.77
394543,"Duluth, MN",MN,2025-01-01,1256.13
394543,"Duluth, MN",MN,2025-02-01,1266.24
394543,"Duluth, MN",MN,2025-03-01,1267.07
394543,"Duluth, MN",MN,2025-04-01,1278.91
394543,"Duluth, MN",MN,2025-05-01,1287.0
394543,"Duluth, MN",MN,2025-06-01,1299.01
394543,"Duluth, MN",MN,2025-07-01,1302.71
394543,"Duluth, MN",MN,2025-08-01,1298.02
394543,"Duluth, MN",MN,2025-09-01,1296.33
394543,"Duluth, MN",MN,2025-10-01,1287.54
394543,"Duluth, MN",MN,2025-11-01,1288.55
394543,"Duluth, MN",MN,2025-12-01,1286.48
394543,"Duluth, MN",MN,2026-01-01,1293.26
394543,"Duluth, MN",MN,2026-02-01,1305.48
394543,"Duluth, MN",MN,2026-03-01,1310.72
394543,"Duluth, MN",MN,2026-04-01,1324.5
394543,"Duluth, MN",MN,2026-05-01,1337.55
394543,"Duluth, MN",MN,2026-06-01,1349.57
394543,"Duluth, MN",MN,2026-07-01,1351.23
394545,"Duncan, OK",OK,2025-10-01,1046.17
394545,"Duncan, OK",OK,2025-11-01,1066.2
394545,"Duncan, OK",OK,2025-12-01,1052.53
394545,"Duncan, OK",OK,2026-01-01,1025.83
394545,"Duncan, OK",OK,2026-02-01,995.1
394545,"Duncan, OK",OK,2026-03-01,1019.29
394545,"Duncan, OK",OK,2026-04-01,1039.19
394545,"Duncan, OK",OK,2026-05-01,1074.74
394545,"Duncan, OK",OK,2026-06-01,1045.83
394545,"Duncan, OK",OK,2026-07-01,1055.56
394547,"Durango, CO",CO,2021-01-01,1480.95
394547,"Durango, CO",CO,2021-02-01,1484.23
394547,"Durango, CO",CO,2021-03-01,1489.66
394547,"Durango, CO",CO,2021-04-01,1540.65
394547,"Durango, CO",CO,2021-05-01,1570.48
394547,"Durango, CO",CO,2021-06-01,1617.62
394547,"Durango, CO",CO,2021-07-01,1633.09
394547,"Durango, CO",CO,2021-08-01,1666.22
394547,"Durango, CO",CO,2021-09-01,1701.13
394547,"Durango, CO",CO,2021-10-01,1706.71
394547,"Durango, CO",CO,2021-11-01,1692.0
394547,"Durango, CO",CO,2021-12-01,1662.11
394547,"Durango, CO",CO,2022-01-01,1671.16
394547,"Durango, CO",CO,2022-02-01,1688.32
394547,"Durango, CO",CO,2022-03-01,1726.59
394547,"Durango, CO",CO,2022-04-01,1762.77
394547,"Durango, CO",CO,2022-05-01,1813.64
394547,"Durango, CO",CO,2022-06-01,1826.83
394547,"Durango, CO",CO,2022-07-01,1825.03
394547,"Durango, CO",CO,2022-08-01,1817.27
394547,"Durango, CO",CO,2022-09-01,1814.82
394547,"Durango, CO",CO,2022-10-01,1828.07
394547,"Durango, CO",CO,2022-11-01,1812.28
394547,"Durango, CO",CO,2022-12-01,1816.76
394547,"Durango, CO",CO,2023-01-01,1823.0
394547,"Durango, CO",CO,2023-02-01,1829.35
394547,"Durango, CO",CO,2023-03-01,1818.02
394547,"Durango, CO",CO,2023-04-01,1824.89
394547,"Durango, CO",CO,2023-05-01,1854.95
394547,"Durango, CO",CO,2023-06-01,1884.05
394547,"Durango, CO",CO,2023-07-01,1908.82
394547,"Durango, CO",CO,2023-08-01,1905.81
394547,"Durango, CO",CO,2023-09-01,1898.53
394547,"Durango, CO",CO,2023-10-01,1870.7
394547,"Durango, CO",CO,2023-11-01,1858.62
394547,"Durango, CO",CO,2023-12-01,1842.97
394547,"Durango, CO",CO,2024-01-01,1862.25
394547,"Durango, CO",CO,2024-02-01,1857.02
394547,"Durango, CO",CO,2024-03-01,1877.57
394547,"Durango, CO",CO,2024-04-01,1885.29
394547,"Durango, CO",CO,2024-05-01,1917.6
394547,"Durango, CO",CO,2024-06-01,1938.92
394547,"Durango, CO",CO,2024-07-01,1950.5
394547,"Durango, CO",CO,2024-08-01,1960.37
394547,"Durango, CO",CO,2024-09-01,1962.51
394547,"Durango, CO",CO,2024-10-01,1957.72
394547,"Durango, CO",CO,2024-11-01,1956.42
394547,"Durango, CO",CO,2024-12-01,1957.88
394547,"Durango, CO",CO,2025-01-01,1946.14
394547,"Durango, CO",CO,2025-02-01,1953.17
394547,"Durango, CO",CO,2025-03-01,1975.23
394547,"Durango, CO",CO,2025-04-01,2012.43
394547,"Durango, CO",CO,2025-05-01,2018.8
394547,"Durango, CO",CO,2025-06-01,2013.74
394547,"Durango, CO",CO,2025-07-01,2015.24
394547,"Durango, CO",CO,2025-08-01,2022.64
394547,"Durango, CO",CO,2025-09-01,2019.05
394547,"Durango, CO",CO,2025-10-01,1987.94
394547,"Durango, CO",CO,2025-11-01,1975.62
394547,"Durango, CO",CO,2025-12-01,1943.37
394547,"Durango, CO",CO,2026-01-01,1946.93
394547,"Durango, CO",CO,2026-02-01,1946.06
394547,"Durango, CO",CO,2026-03-01,1975.37
394547,"Durango, CO",CO,2026-04-01,2002.22
394547,"Durango, CO",CO,2026-05-01,2005.25
394547,"Durango, CO",CO,2026-06-01,2018.38
394547,"Durango, CO",CO,2026-07-01,2013.29
394548,"Durant, OK",OK,2024-04-01,1531.33
394548,"Durant, OK",OK,2024-05-01,1527.34
394548,"Durant, OK",OK,2024-06-01,1494.67
394548,"Durant, OK",OK,2024-07-01,1479.28
394548,"Durant, OK",OK,2024-08-01,1470.91
394548,"Durant, OK",OK,2024-09-01,1508.06
394548,"Durant, OK",OK,2024-10-01,1521.88
394548,"Durant, OK",OK,2024-11-01,1530.19
394548,"Durant, OK",OK,2024-12-01,1533.17
394548,"Durant, OK",OK,2025-01-01,1527.07
394548,"Durant, OK",OK,2025-02-01,1551.34
394548,"Durant, OK",OK,2025-03-01,1560.87
394548,"Durant, OK",OK,2025-04-01,1578.88
394548,"Durant, OK",OK,2025-05-01,1554.06
394548,"Durant, OK",OK,2025-06-01,1542.04
394548,"Durant, OK",OK,2025-07-01,1514.91
394548,"Durant, OK",OK,2025-08-01,1521.73
394548,"Durant, OK",OK,2025-09-01,1523.73
394548,"Durant, OK",OK,2025-10-01,1517.49
394548,"Durant, OK",OK,2025-11-01,1533.07
394548,"Durant, OK",OK,2025-12-01,1549.96
394548,"Durant, OK",OK,2026-01-01,1591.83
394548,"Durant, OK",OK,2026-02-01,1580.83
394548,"Durant, OK",OK,2026-03-01,1569.95
394548,"Durant, OK",OK,2026-04-01,1600.33
394548,"Durant, OK",OK,2026-05-01,1604.12
394548,"Durant, OK",OK,2026-06-01,1595.03
394548,"Durant, OK",OK,2026-07-01,1531.31
394549,"Durham, NC",NC,2015-01-01,990.23
394549,"Durham, NC",NC,2015-02-01,1016.13
394549,"Durham, NC",NC,2015-03-01,1024.45
394549,"Durham, NC",NC,2015-04-01,1027.18
394549,"Durham, NC",NC,2015-05-01,1038.48
394549,"Durham, NC",NC,2015-06-01,1039.24
394549,"Durham, NC",NC,2015-07-01,1033.16
394549,"Durham, NC",NC,2015-08-01,1029.27
394549,"Durham, NC",NC,2015-09-01,1024.05
394549,"Durham, NC",NC,2015-10-01,1030.76
394549,"Durham, NC",NC,2015-11-01,1037.31
394549,"Durham, NC",NC,2015-12-01,1041.24
394549,"Durham, NC",NC,2016-01-01,1045.16
394549,"Durham, NC",NC,2016-02-01,1052.72
394549,"Durham, NC",NC,2016-03-01,1061.4
394549,"Durham, NC",NC,2016-04-01,1071.46
394549,"Durham, NC",NC,2016-05-01,1071.22
394549,"Durham, NC",NC,2016-06-01,1077.19
394549,"Durham, NC",NC,2016-07-01,1076.83
394549,"Durham, NC",NC,2016-08-01,1078.26
394549,"Durham, NC",NC,2016-09-01,1078.04
394549,"Durham, NC",NC,2016-10-01,1083.2
394549,"Durham, NC",NC,2016-11-01,1089.66
394549,"Durham, NC",NC,2016-12-01,1094.57
394549,"Durham, NC",NC,2017-01-01,1094.33
394549,"Durham, NC",NC,2017-02-01,1099.28
394549,"Durham, NC",NC,2017-03-01,1105.85
394549,"Durham, NC",NC,2017-04-01,1116.01
394549,"Durham, NC",NC,2017-05-01,1121.96
394549,"Durham, NC",NC,2017-06-01,1128.23
394549,"Durham, NC",NC,2017-07-01,1130.72
394549,"Durham, NC",NC,2017-08-01,1132.73
394549,"Durham, NC",NC,2017-09-01,1133.35
394549,"Durham, NC",NC,2017-10-01,1132.09
394549,"Durham, NC",NC,2017-11-01,1128.07
394549,"Durham, NC",NC,2017-12-01,1130.25
394549,"Durham, NC",NC,2018-01-01,1137.78
394549,"Durham, NC",NC,2018-02-01,1147.4
394549,"Durham, NC",NC,2018-03-01,1154.8
394549,"Durham, NC",NC,2018-04-01,1163.15
394549,"Durham, NC",NC,2018-05-01,1172.76
394549,"Durham, NC",NC,2018-06-01,1179.06
394549,"Durham, NC",NC,2018-07-01,1178.19
394549,"Durham, NC",NC,2018-08-01,1173.97
394549,"Durham, NC",NC,2018-09-01,1171.68
394549,"Durham, NC",NC,2018-10-01,1175.88
394549,"Durham, NC",NC,2018-11-01,1181.89
394549,"Durham, NC",NC,2018-12-01,1180.65
394549,"Durham, NC",NC,2019-01-01,1184.65
394549,"Durham, NC",NC,2019-02-01,1189.19
394549,"Durham, NC",NC,2019-03-01,1205.9
394549,"Durham, NC",NC,2019-04-01,1215.34
394549,"Durham, NC",NC,2019-05-01,1231.09
394549,"Durham, NC",NC,2019-06-01,1242.0
394549,"Durham, NC",NC,2019-07-01,1245.72
394549,"Durham, NC",NC,2019-08-01,1238.45
394549,"Durham, NC",NC,2019-09-01,1239.9
394549,"Durham, NC",NC,2019-10-01,1231.76
394549,"Durham, NC",NC,2019-11-01,1227.42
394549,"Durham, NC",NC,2019-12-01,1217.43
394549,"Durham, NC",NC,2020-01-01,1226.6
394549,"Durham, NC",NC,2020-02-01,1239.53
394549,"Durham, NC",NC,2020-03-01,1255.14
394549,"Durham, NC",NC,2020-04-01,1255.07
394549,"Durham, NC",NC,2020-05-01,1264.24
394549,"Durham, NC",NC,2020-06-01,1261.15
394549,"Durham, NC",NC,2020-07-01,1271.53
394549,"Durham, NC",NC,2020-08-01,1266.56
394549,"Durham, NC",NC,2020-09-01,1270.34
394549,"Durham, NC",NC,2020-10-01,1269.81
394549,"Durham, NC",NC,2020-11-01,1270.42
394549,"Durham, NC",NC,2020-12-01,1274.37
394549,"Durham, NC",NC,2021-01-01,1276.88
394549,"Durham, NC",NC,2021-02-01,1285.87
394549,"Durham, NC",NC,2021-03-01,1284.49
394549,"Durham, NC",NC,2021-04-01,1304.6
394549,"Durham, NC",NC,2021-05-01,1330.65
394549,"Durham, NC",NC,2021-06-01,1375.53
394549,"Durham, NC",NC,2021-07-01,1407.01
394549,"Durham, NC",NC,2021-08-01,1429.97
394549,"Durham, NC",NC,2021-09-01,1452.56
394549,"Durham, NC",NC,2021-10-01,1457.19
394549,"Durham, NC",NC,2021-11-01,1457.06
394549,"Durham, NC",NC,2021-12-01,1454.19
394549,"Durham, NC",NC,2022-01-01,1463.72
394549,"Durham, NC",NC,2022-02-01,1483.48
394549,"Durham, NC",NC,2022-03-01,1496.58
394549,"Durham, NC",NC,2022-04-01,1517.28
394549,"Durham, NC",NC,2022-05-01,1544.86
394549,"Durham, NC",NC,2022-06-01,1574.84
394549,"Durham, NC",NC,2022-07-01,1599.28
394549,"Durham, NC",NC,2022-08-01,1601.4
394549,"Durham, NC",NC,2022-09-01,1594.07
394549,"Durham, NC",NC,2022-10-01,1577.46
394549,"Durham, NC",NC,2022-11-01,1574.88
394549,"Durham, NC",NC,2022-12-01,1571.05
394549,"Durham, NC",NC,2023-01-01,1575.76
394549,"Durham, NC",NC,2023-02-01,1582.36
394549,"Durham, NC",NC,2023-03-01,1591.22
394549,"Durham, NC",NC,2023-04-01,1602.42
394549,"Durham, NC",NC,2023-05-01,1611.33
394549,"Durham, NC",NC,2023-06-01,1621.4
394549,"Durham, NC",NC,2023-07-01,1620.23
394549,"Durham, NC",NC,2023-08-01,1612.9
394549,"Durham, NC",NC,2023-09-01,1598.81
394549,"Durham, NC",NC,2023-10-01,1598.19
394549,"Durham, NC",NC,2023-11-01,1593.76
394549,"Durham, NC",NC,2023-12-01,1597.49
394549,"Durham, NC",NC,2024-01-01,1597.05
394549,"Durham, NC",NC,2024-02-01,1608.33
394549,"Durham, NC",NC,2024-03-01,1609.97
394549,"Durham, NC",NC,2024-04-01,1619.74
394549,"Durham, NC",NC,2024-05-01,1622.27
394549,"Durham, NC",NC,2024-06-01,1634.98
394549,"Durham, NC",NC,2024-07-01,1635.68
394549,"Durham, NC",NC,2024-08-01,1631.92
394549,"Durham, NC",NC,2024-09-01,1620.87
394549,"Durham, NC",NC,2024-10-01,1607.66
394549,"Durham, NC",NC,2024-11-01,1609.56
394549,"Durham, NC",NC,2024-12-01,1602.56
394549,"Durham, NC",NC,2025-01-01,1609.71
394549,"Durham, NC",NC,2025-02-01,1609.31
394549,"Durham, NC",NC,2025-03-01,1625.05
394549,"Durham, NC",NC,2025-04-01,1633.82
394549,"Durham, NC",NC,2025-05-01,1640.68
394549,"Durham, NC",NC,2025-06-01,1650.36
394549,"Durham, NC",NC,2025-07-01,1648.1
394549,"Durham, NC",NC,2025-08-01,1641.6
394549,"Durham, NC",NC,2025-09-01,1632.31
394549,"Durham, NC",NC,2025-10-01,1628.95
394549,"Durham, NC",NC,2025-11-01,1634.29
394549,"Durham, NC",NC,2025-12-01,1629.85
394549,"Durham, NC",NC,2026-01-01,1635.07
394549,"Durham, NC",NC,2026-02-01,1634.25
394549,"Durham, NC",NC,2026-03-01,1644.27
394549,"Durham, NC",NC,2026-04-01,1648.22
394549,"Durham, NC",NC,2026-05-01,1655.55
394549,"Durham, NC",NC,2026-06-01,1655.72
394549,"Durham, NC",NC,2026-07-01,1659.64
394550,"Dyersburg, TN",TN,2025-03-01,718.46
394550,"Dyersburg, TN",TN,2025-05-01,751.98
394550,"Dyersburg, TN",TN,2025-06-01,732.94
394550,"Dyersburg, TN",TN,2025-07-01,715.0
394550,"Dyersburg, TN",TN,2025-08-01,722.27
394550,"Dyersburg, TN",TN,2025-10-01,786.57
394550,"Dyersburg, TN",TN,2025-11-01,791.32
394550,"Dyersburg, TN",TN,2025-12-01,772.63
394550,"Dyersburg, TN",TN,2026-01-01,773.99
394550,"Dyersburg, TN",TN,2026-02-01,804.38
394550,"Dyersburg, TN",TN,2026-03-01,802.16
394550,"Dyersburg, TN",TN,2026-04-01,785.42
394550,"Dyersburg, TN",TN,2026-05-01,751.44
394550,"Dyersburg, TN",TN,2026-06-01,768.48
394550,"Dyersburg, TN",TN,2026-07-01,805.0
394551,"Eagle Pass, TX",TX,2025-12-01,1165.21
394551,"Eagle Pass, TX",TX,2026-01-01,1142.93
394551,"Eagle Pass, TX",TX,2026-03-01,1143.69
394551,"Eagle Pass, TX",TX,2026-04-01,1213.18
394551,"Eagle Pass, TX",TX,2026-05-01,1255.13
394551,"Eagle Pass, TX",TX,2026-06-01,1255.55
394551,"Eagle Pass, TX",TX,2026-07-01,1206.39
394553,"East Stroudsburg, PA",PA,2015-01-01,936.95
394553,"East Stroudsburg, PA",PA,2015-02-01,945.79
394553,"East Stroudsburg, PA",PA,2015-03-01,958.94
394553,"East Stroudsburg, PA",PA,2015-04-01,972.25
394553,"East Stroudsburg, PA",PA,2015-05-01,979.72
394553,"East Stroudsburg, PA",PA,2015-06-01,978.37
394553,"East Stroudsburg, PA",PA,2015-07-01,976.26
394553,"East Stroudsburg, PA",PA,2015-08-01,982.21
394553,"East Stroudsburg, PA",PA,2015-09-01,979.26
394553,"East Stroudsburg, PA",PA,2015-10-01,974.24
394553,"East Stroudsburg, PA",PA,2015-11-01,965.1
394553,"East Stroudsburg, PA",PA,2015-12-01,964.03
394553,"East Stroudsburg, PA",PA,2016-01-01,961.63
